"News#","Title Content","Matched Words","Score","Polarity"
"1115","LONDON SOYMEAL FUTURES CLOSE QUIETLY MIXED","{}","0","Neutral"
"1116","WHITE HOUSE SAYS A.I.D. CHIEF PETER MCPHERSON TO BE DEPUTY TREASURY SECRETARY","{}","0","Neutral"
"1117","JAPAN CUTS CHIP SUPPLY, MAY PRODUCE SHORTAGE","{shortage=-1}","-1","Negative"
"1118","SENIOR TREASURY AIDE SAYS PARIS PACT TO BE REVIEWED, U.S. THINKS IT SUCCESSFUL","{successful=1}","1","Positive"
"1119","INVESTORS RAISE STAKE IN PUROLATOR &lt;PCC>","{}","0","Neutral"
"1120","SENIOR U.S. AIDE SAYS NO CONSENSUS YET ON PARIS CLUB RELIEF FOR POOREST NATIONS","{poorest=-1, relief=1}","0","Neutral"
"1121","LONDON COCOA GRADINGS/TENDERS - APR 7","{}","0","Neutral"
"1122","LONDON COFFEE GRADINGS/TENDERS AFTERNOON - APR 7","{}","0","Neutral"
"1123","DUTCH MONEY MARKET DEBT RISES IN WEEK","{debt=-1}","-1","Negative"
"1124","INTERNATIONAL BOND HIGHLIGHTS - APRIL 7","{}","0","Neutral"
"1125","SENATE FARM LEADER URGES HELP FOR RURAL AMERICA","{}","0","Neutral"
"1126","KUWAIT ASKS TO USE FOREIGN FLAG TANKERS, U.S SAYS","{}","0","Neutral"
"1127","U.S. GRAIN CERTS SAVE 50-100 MLN DLRS - AMSTUTZ","{}","0","Neutral"
"1128","GM &lt;GM> SHIFTS LATIN AMERICAN, ASIA OFFICERS","{}","0","Neutral"
"1129","VOLCKER SAYS FED POLICY NOT RESPONSIBLE FOR PRIME RATE RISE","{}","0","Neutral"
"1130","LONDON EURODOLLAR DEPOSITS CLOSE QUIETLY STEADY","{steady=1}","1","Positive"
"1131","U.S. URGES SURPLUS NATIONS TO BOOST GROWTH","{boost=1}","1","Positive"
"1132","REUTER COMMODITIES NEWS HIGHLIGHTS 1600 GMT - APRIL 7","{}","0","Neutral"
"1133","MIDWEST GRAIN FUTURES 12:00   EDT","{}","0","Neutral"
"1134","CBT CORN SPREADS","{}","0","Neutral"
"1135","MIDWEST GRAIN FUTURES 12:01   EDT","{}","0","Neutral"
"1136","CBT SOYBEAN SPREADS","{}","0","Neutral"
"1137","CBT SOYBEAN OIL SPREADS","{}","0","Neutral"
"1138","LONDON GOLD CLOSES OFF LOWS","{gold=1}","1","Positive"
"1139","CBT CORN FUTURES HOLD GAINS AT MIDSESSION","{gains=1}","1","Positive"
"1140","CBT SOYBEAN MEAL SPREADS","{}","0","Neutral"
"1141","CASH PORK CALLED MIXED, BEEF HIGHER","{}","0","Neutral"
"1142","GANDALF &lt;GANDF>, BRITISH TELECOM IN AGREEMENT","{}","0","Neutral"
"1143","MANHATTAN NATIONAL &lt;MLC> NAMES NEW CHAIRMAN","{}","0","Neutral"
"1144","ACME PRECISION &lt;ACL> SETS HOLDER VOTE ON BUYOUT","{}","0","Neutral"
"1145","UAL &lt;UAL> AIRLINE PILOTS HOLDING NATIONAL MEETING","{}","0","Neutral"
"1146","NATIONAL GYPSUM DEBT UPGRADED BY MOODY'S","{upgraded=1, moody=-1, debt=-1}","-1","Negative"
"1147","NYNEX &lt;NYN> TO HIRE TEMPORARY WORK FORCE","{work=1}","1","Positive"
"1148","ERICSSON &lt;ERICY> GETS U S WEST &lt;USW> ORDER","{}","0","Neutral"
"1149","MINNEAPOLIS SPRING WHEAT MOSTLY UP AT MIDDAY","{}","0","Neutral"
"1150","MIDWEST GRAIN FUTURES 12:10   EDT","{}","0","Neutral"
"1151","VOLCKER SAYS FED POLICY NOT LINKED TO RATE RISE","{}","0","Neutral"
"1152","MIDDAY WINNIPEG OILSEEDS HIGHER","{}","0","Neutral"
"1153","SCRAP COPPER QUOTED AT NOMINAL 51.50 CENTS","{scrap=-1}","-1","Negative"
"1154","LONDON COMMODITY EXCHANGE VOLUME STEADY - ICCH","{steady=1}","1","Positive"
"1155","BANK OF ENGLAND EFFECTIVE INDEX SHOWS DOLLAR AT 101.6","{effective=1}","1","Positive"
"1156","INTERNATIONAL CREDIT HIGHLIGHTS - APRIL 7","{}","0","Neutral"
"1157","CANADA STOCKS HIGHER AT MIDSESSION","{}","0","Neutral"
"1158","AEGON ISSUES 200 MLN GUILDER BONDS WITH WARRANTS","{issues=-1}","-1","Negative"
"1159","OMAHA HOGS UP 1.00 DLR - USDA","{hogs=-1}","-1","Negative"
"1160","WEIS MARKETS &lt;WMK> IN THREE FOR TWO STOCK SPLIT","{split=-1}","-1","Negative"
"1161","RAYTHEON &lt;RTN> RECEIVES 37.5 MLN DLR CONTRACT","{}","0","Neutral"
"1162","LORIMAR &lt;LT> GETS OUTBOARD MARINE &lt;OMC> PACT","{}","0","Neutral"
"1163","MCCORMICK CAPITAL &lt;MKOR> 1986 YEAR NET","{}","0","Neutral"
"1164","N.Y. FCOJ FUTURES SURGE, OFF HIGHS MIDDAY","{}","0","Neutral"
"1165","LONDON SUGAR RALLIES FROM LOWS BY LATE AFTERNOON","{}","0","Neutral"
"1166","PLEXUS &lt;PLUSF> SETS EQUITY FINANCING","{}","0","Neutral"
"1167","LIVE CATTLE FUTURES MIXED AT MIDSESSION","{}","0","Neutral"
"1168","U.S. SAYS NO PACT ON RELIEF FOR POOREST STATES","{poorest=-1, relief=1}","0","Neutral"
"1169","LOUISVILLE FEEDERS STEADY/UP 1.00 DLR - USDA","{steady=1}","1","Positive"
"1170","U.S. MINT SEEKING OFFERS ON COPPER, NICKEL","{}","0","Neutral"
"1171","FAMILY HEALTH SYSTEMS &lt;FHSY> TO MAKE PURCHASE","{}","0","Neutral"
"1172","EC SUGAR IMPORT LEVIES","{}","0","Neutral"
"1173","OLD FASHION FOODS INC &lt;OFFI> 3RD QTR FEB 28 NET","{}","0","Neutral"
"1174","CBT WHEAT FUTURES EASE TO MIXED BY MIDSESSION","{ease=1}","1","Positive"
"1175","LME COPPER CLOSES AFTER RETREAT FROM EARLIER HIGHS","{retreat=-1}","-1","Negative"
"1176","MOTOROLA &lt;MOT> SELECTS SYSTEM COMPILERS","{}","0","Neutral"
"1177","MIDWEST GRAIN FUTURES 12:20   EDT","{}","0","Neutral"
"1178","MIDSESSION FEEDER CATTLE FUTURES MIXED","{}","0","Neutral"
"1179","CONSOLIDATED-BATHURST SEES BETTER MARKET","{better=1}","1","Positive"
"1180","LONDON COFFEE CLOSES FIRMER IN DULL TRADING","{firmer=1, dull=-1}","0","Neutral"
"1181","LONDON EXCHANGES - SDR CALCULATION","{}","0","Neutral"
"1182","MORE U.S. GRAIN CERTIFICATES NEEDED, STUDY SAYS","{}","0","Neutral"
"1183","CUMMINS ENGINE &lt;CUM> SEES IMPROVED EARNINGS","{improved=1}","1","Positive"
"1184","NORTH-WEST TELECOM &lt;NOWT> MAKES ACQUISITION","{}","0","Neutral"
"1185","MILTON ROY CO &lt;MRC> SETS REGULAR DIVIDEND","{}","0","Neutral"
"1186","LIVE HOG FUTURES UP FURTHER AT MIDSESSION","{}","0","Neutral"
"1187","LONDON GASOIL CALL COMPLETE  1723 - APR 7","{}","0","Neutral"
"1188","bBANK OF CANADA DOLLAR STERLING RATES","{}","0","Neutral"
"1189","OKLAHOMA CITY FEEDERS STEADY - USDA","{steady=1}","1","Positive"
"1190","OHIO MATTRESS CO &lt;OMT> 1ST QTR FEB 28 NET","{}","0","Neutral"
"1191","MOODY'S MAY UPGRADE PUBLIC SERVICE INDIANA'S 1.1 BILLION DLRS OF DEBT","{moody=-1, debt=-1}","-2","Negative"
"1192","WORLD SUGAR FUTURES PARE LOSSES BY MIDSESSION","{losses=-1}","-1","Negative"
"1193","ITALIAN BANK DEPOSIT GUARANTEE FUND APPROVED","{guarantee=1}","1","Positive"
"1194","COMPUTER NETWORK&lt;CMNT> MAKES SIX INSTALLATIONS","{}","0","Neutral"
"1195","LME NICKEL CLOSE SLIPS TO DAY'S LOW","{}","0","Neutral"
"1196","CBT SOYBEAN FUTURES MOSTLY HIGHER AT MIDSESSION","{}","0","Neutral"
"1197","YUGOSLAVIA DISCUSSES COMMERCIAL DEBT REFINANCING","{debt=-1}","-1","Negative"
"1198","LME LEAD CLOSES FIRMER","{firmer=1, lead=1}","2","Positive"
"1199","LONDON SUGAR NO.6 AT 1730 - APR 7","{}","0","Neutral"
"1200","BOESKY AIDE DAVIDOFF CONSENTS TO SEC PENALTIES; AGREES TO HELP INVESTIGATION","{}","0","Neutral"
"1201","USSR CROP WEATHER SUMMARY -- USDA/NOAA","{}","0","Neutral"
"1202","DOLLAR SLIGHTLY LOWER AT NEW YORK MIDSESSION","{}","0","Neutral"
"1203","LONDON COCOA CLOSES NARROWLY MIXED","{}","0","Neutral"
"1204","SIOUX FALLS HOGS UP 1.50/1.75 DLR - USDA","{falls=-1, hogs=-1}","-2","Negative"
"1205","MIDWEST GRAIN FUTURES 12:30   EDT","{}","0","Neutral"
"1206","U.S. HOUSE LEADER THINKS TAX HIKE WILL PASS","{}","0","Neutral"
"1207","WALL STREET STOCKS HIGHER AT MIDSESSION","{}","0","Neutral"
"1208","U.S. WEATHER/COTTON SUMMARY -- USDA/NOAA","{}","0","Neutral"
"1209","COMEX SILVER FUTURES HOLD GAINS AT MIDDAY","{gains=1}","1","Positive"
"1210","PORK BELLY FUTURES HIGHER AT MIDSESSION","{}","0","Neutral"
"1211","DOLLAR STEADY IN EUROPE AHEAD OF WASHINGTON TALKS","{steady=1}","1","Positive"
"1212","U.S. GOLD FUTURES HOLD PARED GAINS AT MIDSESSION","{gold=1, gains=1}","2","Positive"
"1213","DALTEX &lt;DLTX> ASSIGNED PATENT FOR SKIN THERAPY","{}","0","Neutral"
"1214","GRAIN SHIPS WAITING AT NEW ORLEANS","{}","0","Neutral"
"1215","CBT SOYPRODUCT FUTURES HIGHER AT MIDSESSION","{}","0","Neutral"
"1216","CASH WHOLESALE BEEF PRICES","{}","0","Neutral"
"1217","LME ZINC CLOSES STEADY AT LOWER LEVELS","{steady=1}","1","Positive"
"1218","U.S. SAYS NO PACT ON RELIEF FOR POOREST STATES","{poorest=-1, relief=1}","0","Neutral"
"1219","BIFFEX FALLS FURTHER BY CLOSE","{falls=-1}","-1","Negative"
"1220","MIDWEST GRAIN FUTURES 12:40   EDT","{}","0","Neutral"
"1221","WEST FARGO CATTLE UP 2.00 DLRS - USDA","{}","0","Neutral"
"1222","CASH WHOLESALE PORK PRICES","{}","0","Neutral"
"1223","CASH GRAIN SORGHUM PRICES","{}","0","Neutral"
"1224","COCOA/COFFEE/SUGAR TRADE NEWS/MARKET COMMENT","{}","0","Neutral"
"1225","N.Y. PLATINUM FUTURES HIGHER AT MIDSESSION","{}","0","Neutral"
"1226","BOESKY AIDE AGREES TO STOCK TRADING PENALTIES","{}","0","Neutral"
"1227","GENERAL PARTNERS IS TERMINATING OFFER FOR GENCORP INC","{}","0","Neutral"
"1228","TX/W OKLA FEEDLOT CATTLE STDY/UP 0.50 DLR-USDA","{}","0","Neutral"
"1229","MIYAZAWA LEAVES HOTEL FOR MEETING WITH BAKER AT TREASURY, JAPANESE OFFICIALS SAY","{}","0","Neutral"
"1230","U.S. LIVESTOCK STRESSED BY WEATHER--USDA/NOAA","{}","0","Neutral"
"1231","BURLINGTON NORTHERN INC 1ST QTR SHR PROFIT 93 CTS VS LOSS 3.55 DLRS","{loss=-1}","-1","Negative"
"1232","IOWA GRAIN ELEVATOR EXPLODES, BURNS","{burns=-1}","-1","Negative"
"1233","U.S. CREDIT MARKETS MIXED AT MIDSESSION","{}","0","Neutral"
"1234","MIDWEST GRAIN FUTURES 12:50   EDT","{}","0","Neutral"
"1235","ARTISTIC GREETINGS &lt;ARTG> SEES RECOVERY IN NET","{recovery=1}","1","Positive"
"1236","PARTNERSHIP BUYS 5.1 PCT ORANGE-CO &lt;OJ> STAKE","{}","0","Neutral"
"1237","COOPERATIVE ENERGY TESTS OIL AT TWO WELLS","{cooperative=1}","1","Positive"
"1238","AVINDA DEBENTURES CONVERTED TO COMMON SHARES","{}","0","Neutral"
"1239","COMEX COPPER FUTURES DROP LATE, SETTLE LOWER","{}","0","Neutral"
"1240","MAY&lt;MA> NAMES CHAIRMAN FOR L.S. AYRES DIVISION","{}","0","Neutral"
"1241","DOW &lt;DOW> UNIT GETS FDA REVERSE OSMOSIS PERMIT","{}","0","Neutral"
"1242","CUMMINS ENGINE CO INC &lt;CUM> SETS PAYOUT","{}","0","Neutral"
"1243","LIVE HOG FUTURES TRIM SHARP GAINS AT CLOSE","{gains=1, sharp=1}","2","Positive"
"1244","CBT SOYBEAN FUTURES CLOSE STRONG IN NEW CROP","{strong=1}","1","Positive"
"1245","PHILADELPHIA ELECTRIC &lt;PE> REPLACES ENGINEER","{}","0","Neutral"
"1246","KANSAS CITY WHEAT LOSES EARLY GAINS, ENDS LOWER","{loses=-1, gains=1}","0","Neutral"
"1247","MOODY'S DOWNGRADES 1.8 BILLION DLRS OF DEERE, RELATED DEBT","{moody=-1, debt=-1}","-2","Negative"
"1248","CANADA LAWMAKERS URGE EXEMPTION FROM U.S. BILL","{}","0","Neutral"
"1249","CENTRAL BANCSHARES &lt;CBSS> 1ST QTR NET","{}","0","Neutral"
"1250","U.S. CERTIFIED COFFEE STOCKS DOWN IN LATEST WEEK","{}","0","Neutral"
"1251","REUTER WORLD NEWS HIGHLIGHTS 1800 GMT APRIL 7","{}","0","Neutral"
"1252","TEXTRON &lt;TXT> PLANS SALE OF AVCO DIVISION","{}","0","Neutral"
"1253","N.Y. PLATINUM FUTURES FINISH HIGHER","{}","0","Neutral"
"1254","GREEN TREE ACCEPTANCE INC &lt;GNT> 1ST QTR NET","{}","0","Neutral"
"1255","MINNEAPOLIS WHEAT PROTEIN SCALES","{}","0","Neutral"
"1256","U.S. IMMIGRATION RULES SPARK CONGRESS OBJECTIONS","{objections=-1}","-1","Negative"
"1257","JAMESWAY &lt;JMY> SEES YEAR SALES AT 700 MLN DLRS","{}","0","Neutral"
"1258","BANK SEES STRONG DEMAND FOR BTP PRIVATISATION OFFER","{strong=1}","1","Positive"
"1259","CHICAGO BOARD OF TRADE DELIVERABLE GRAIN STOCKS","{}","0","Neutral"
"1260","CUBA CRUDE SUGAR HARVEST FAR BEHIND SCHEDULE","{crude=-1}","-1","Negative"
"1261","ATT &lt;T> GETS GEORGIA RATE REDUCTION APPROVAL","{approval=1}","1","Positive"
"1262","CHICAGO DELIVERABLE WHEAT STOCKS","{}","0","Neutral"
"1263","CBT CORN FUTURES CLOSE HIGHER ON FIRM NOTE","{}","0","Neutral"
"1264","CHICAGO DELIVERABLE SOYBEAN STOCKS","{}","0","Neutral"
"1265","MINNEAPOLIS SPRING WHEAT CLOSES HIGHER","{}","0","Neutral"
"1266","DELIVERABLE GRADE GUIDE","{}","0","Neutral"
"1267","MINNEAPOLIS DELIVERABLE OAT STOCKS","{}","0","Neutral"
"1268","PORK BELLY FUTURES CLOSE MIXED","{}","0","Neutral"
"1269","COMEX SILVER FUTURES CLOSE ON HIGHS","{}","0","Neutral"
"1270","TOLEDO DELIVERABLE WHEAT STOCKS","{}","0","Neutral"
"1271","WORLD SUGAR FUTURES RALLY LATE, SETTLE HIGHER","{}","0","Neutral"
"1272","TOLEDO DELIVERABLE CORN STOCKS","{}","0","Neutral"
"1273","LUMBER FUTURES TRIM LOSSES AT CLOSE","{losses=-1}","-1","Negative"
"1274","CHASE MANHATTAN TO CLOSE PERU CONSUMER OPERATION","{}","0","Neutral"
"1275","ST LOUIS DELIVERABLE CORN STOCKS","{}","0","Neutral"
"1276","TOLEDO DELIVERABLE SOYBEAN STOCKS","{}","0","Neutral"
"1277","AVON SAYS IT TO BUY GIORGIO INC, A FRAGRANCE COMPANY, FOR 185 MLN DLRS","{}","0","Neutral"
"1278","CANADIAN METALS - April 7","{}","0","Neutral"
"1279","COMEX ALUMINUM FUTURES SETTLE UNCHANGED","{}","0","Neutral"
"1280","KANSAS CITY DELIVERABLE GRAIN STOCKS","{}","0","Neutral"
"1281","TWA SAYS MARCH SYSTEM LOAD FACTOR RISES TO 67.4 PCT FROM 60.4 PCT A YEAR AGO","{}","0","Neutral"
"1282","MAGMA LOWERS COPPER PRICE 0.50 CT TO 65.50 CTS","{}","0","Neutral"
"1283","MINNEAPOLIS DELIVERABLE SPRING WHEAT STOCKS","{}","0","Neutral"
"1284","YEUTTER WARNS CONGRESS ON TRADE RETALIATION","{}","0","Neutral"
"1285","JEUMONT-SCHNEIDER SETS UP CANADIAN SUBSIDIARY","{}","0","Neutral"
"1286","U.S. GOLD FUTURES END STRONGER, NEAR DAY'S HIGHS","{gold=1, stronger=1}","2","Positive"
"1287","WASTE MANAGEMENT &lt;WMT> CANNOT ACCOUNT FOR DROP","{waste=-1}","-1","Negative"
"1288","IRAQ CCC CREDIT GUARANTEES SWITCHED - USDA","{}","0","Neutral"
"1289","AVON PRODUCTS &lt;AVP> TO BUY GIORGIO FOR 185 MLN","{}","0","Neutral"
"1290","NATIONAL AVERAGE PRICES FOR FARMER-OWNED RESERVE","{}","0","Neutral"
"1291","CBT WHEAT FUTURES RALLY TO CLOSE HIGHER","{}","0","Neutral"
"1292","HONDURAS SEEKING PL-480 VESSELS FOR BULK WHEAT","{}","0","Neutral"
"1293","BRAZIL SETS UP SPECIAL DEBT COMMISSION","{debt=-1}","-1","Negative"
"1294","DEERE &lt;DE> AND UNIT DEBT DOWNGRADED BY MOODY'S","{moody=-1, debt=-1}","-2","Negative"
"1295","MAGMA LOWERS COPPER PRICE 0.50 CT TO 65.50 CTS","{}","0","Neutral"
"1296","TWA &lt;TWA> MARCH TRAFFIC RISES","{}","0","Neutral"
"1297","NY COTTON EXTENDS GAINS LATE, SETTLES HIGHER","{gains=1}","1","Positive"
"1298","CBT SOYPRODUCT FUTURES CLOSE MIXED","{}","0","Neutral"
"1299","GENCORP &lt;GY> SAYS BUYBACK BETTER THAN TAKEOVER","{better=1}","1","Positive"
"1300","WALL STREET STOCKS LOWER IN LATE TRADING","{}","0","Neutral"
"1301","BERRY PETROLEUM, NORRIS OIL &lt;NOIL> TO MERGE","{}","0","Neutral"
"1302","CCC CREDITS FOR BANGLADESH AMENDED - USDA","{}","0","Neutral"
"1303","ALLIED-SIGNAL &lt;ALD> UNIT TO CUT EMPLOYEES","{}","0","Neutral"
"1304","NY COCOA FUTURES CLOSE MIXED","{}","0","Neutral"
"1305","CCC SEED CREDIT GURANTEES FOR ALGERIA - USDA","{}","0","Neutral"
"1306","AMR &lt;AMR> FORMS NEW INVESTMENT UNIT","{}","0","Neutral"
"1307","USDA ANNOUNCES WORLD MARKET RICE PRICES","{}","0","Neutral"
"1308","TOTAL SYSTEM SERVICES INC &lt;TSYS> 1ST QTR NET","{}","0","Neutral"
"1309","HUBCO INC &lt;HCO> 1ST QTR NET","{}","0","Neutral"
"1310","KANSAS CITY GULF EXPORT PRICES - USDA","{}","0","Neutral"
"1311","MANHATTAN NATIONAL &lt;MLC> ELECTS CHAIRMAN","{}","0","Neutral"
"1312","CHICAGO CASH GRAIN","{}","0","Neutral"
"1313","&lt;WILDERNESS EXPERIENCE INC> 4TH QTR LOSS","{loss=-1}","-1","Negative"
"1314","TOTAL SYSTEMS SERVICES &lt;TSYS> 1ST QTR NET","{}","0","Neutral"
"1315","WILDERNESS EXPERIENCE MAY FILE FOR BANKRUPTCY","{}","0","Neutral"
"1316","KANSAS CITY DAILY FEED-WHOLESALE PRICES (USDA)","{}","0","Neutral"
"1317","RECENT INITIAL SHARE OFFERINGS FILED WITH SEC","{}","0","Neutral"
"1318","E-TRON NAMES DIRECTOR OF CHAFF DIVISION","{chaff=-1}","-1","Negative"
"1319","PERCEPTRONICS &lt;PERC> UNIT GETS NAVY CONTRACT","{}","0","Neutral"
"1320","BERMUDA STAR &lt;BSL> LEASES VESSEL","{}","0","Neutral"
"1321","IRAQ SAYS FIERCE FIGHTING TO DISLODGE IRANIANS","{fierce=-1}","-1","Negative"
"1322","PREMDOR PLANS TWO-FOR-ONE STOCK SPLIT","{split=-1}","-1","Negative"
"1323","TELETRAK ADVANCED TECHNOLOGY 4TH QTR LOSS","{loss=-1, advanced=1}","0","Neutral"
"1324","&lt;HOOKER CORP LTD> NAMES NEW PRESIDENT FOR UNIT","{}","0","Neutral"
"1325","CANNON &lt;CAN> SELLS STAKE IN HBO/CANNON VENTURE","{}","0","Neutral"
"1326","GENCORP &lt;GY> STAYS ON S/P CREDITWATCH, NEGATIVE","{negative=-1}","-1","Negative"
"1327","HOUSTON OIL TRUST &lt;HO> HALTS ROYALTIES","{trust=1}","1","Positive"
"1328","UPPER PENINSULA POWER CO &lt;UPEN> SETS PAYOUT","{}","0","Neutral"
"1329","NY COFFEE FUTURES CLOSE HIGHER","{}","0","Neutral"
"1330","ITT CORP &lt;ITT> DECLARES DIVIDEND","{}","0","Neutral"
"1331","DAILY MIDWEST LIVESTOCK SUMMARY - USDA","{}","0","Neutral"
"1332","PACIFIC LIGHTING CORP &lt;PLT> QTLY DIVIDEND","{}","0","Neutral"
"1333","STALEY CONTINENTAL &lt;STA> REGULAR DIVIDEND SET","{}","0","Neutral"
"1334","ITT CORP &lt;ITT> REGULAR QTRLY DIVIDEND","{}","0","Neutral"
"1335","HOG/CORN RATIO UP IN WEEK - USDA","{}","0","Neutral"
"1336","COMTERM, GENERAL INSTRUMENT (GRL) IN CONTRACT","{}","0","Neutral"
"1337","WESTMIN TO RAISE MYRA FALLS CAPACITY BY 33 PCT","{falls=-1}","-1","Negative"
"1338","MINNEAPOLIS DAILY CASH GRAIN CLOSE (RAIL) USDA","{rail=-1}","-1","Negative"
"1339","CRYODYNAMICS &lt;CRYD> WARRANTS CONVERTED","{}","0","Neutral"
"1340","MOODY'S DOWNGRADES DAYTON HUDSON'S 1.3 BILLION DLRS OF DEBT","{moody=-1, debt=-1}","-2","Negative"
"1341","SUN &lt;SUN> RAISES HEATING OIL BARGE PRICE","{}","0","Neutral"
"1342","WALL STREET STOCKS LOWER IN LATE TRADING","{}","0","Neutral"
"1343","U.S. SELLING 13.2 BILLION DLRS OF 3 AND 6-MO BILLS APRIL 13 TO PAY DOWN 12.35 BILLION DLRS","{}","0","Neutral"
"1344","LEVITT &lt;LVT> FILES FOR DEBENTURE OFFERING","{}","0","Neutral"
"1345","SPORTSCENE ACQUIRES CHRISTOPHE VAN HOUTTE CHAIN","{}","0","Neutral"
"1346","U.S. CONSUMER CREDIT ROSE 1.77 BILLION DLRS IN FEB VS REVISED 789 MLN JAN GAIN","{gain=1}","1","Positive"
"1347","NYSE TUMBLES 45 POINTS ON PROFIT TAKING AND FUTURES RELATED SELL PROGRAMS, TRADERS SAY","{tumbles=-1}","-1","Negative"
"1348","RONSON CORP &lt;RONC> 4TH QTR DEC 31","{}","0","Neutral"
"1349","IRAQ REPORTS FIERCE FIGHTING TO REMOVE IRANIANS","{fierce=-1}","-1","Negative"
"1350","WESTMIN TO RAISE MYRA FALLS CAPACITY BY 33 PCT","{falls=-1}","-1","Negative"
"1351","TREASURY BALANCES AT FED ROSE ON APRIL 6","{}","0","Neutral"
"1352","GENERAL PHYSICS &lt;GPHY> TO PURCHASE SHARES","{}","0","Neutral"
"1353","ITT CORP TO BUY BACK UP TO 10 MLN SHARES OF COMMON STOCK","{}","0","Neutral"
"1354","KANSAS CITY TRUCK PRICES - USDA","{}","0","Neutral"
"1355","U.S. TO SELL 13.2 BILLION DLRS IN BILLS","{}","0","Neutral"
"1356","MANUFACTURERS &lt;MHC> IN BUILDING FORECLOSURE","{}","0","Neutral"
"1357","TEXACO FILES IN TEXAS COURT TO ENJOIN 10.3 BILLION DLR BOND, PENNZOIL ATTORNEY","{enjoin=-1}","-1","Negative"
"1358","ITT STOCK BUYBACK TO INCLUDE COMMON AND PREFERRED SHARES","{}","0","Neutral"
"1359","TERRACE BANK OF FLORIDA TO SELL 500,000 SHARES","{}","0","Neutral"
"1360","HI-SHEAR INDUSTRIES INC &lt;HSI> SETS PAYOUT","{}","0","Neutral"
"1361","COCA-COLA BOTTLING &lt;COKE> TERMINATES TALKS","{}","0","Neutral"
"1362","N.Y. FCOJ FUTURES CLOSE HIGHER","{}","0","Neutral"
"1363","ITT &lt;ITT> TO BUY BACK COMMON, PREFERRED ISSUES","{issues=-1}","-1","Negative"
"1364","WINNIPEG OILSEED FUTURES END UP, GRAINS MIXED","{}","0","Neutral"
"1365","WEEKLY ELECTRIC OUTPUT UP 11.1 PCT FROM 1986","{}","0","Neutral"
"1366","U.S. DEBT FUTURES CLOSE DOWN, NEAR DAILY LOWS","{debt=-1}","-1","Negative"
"1367","DAYTON HUDSON &lt;XXX> DOWNGRADED BY MOODY'S","{moody=-1}","-1","Negative"
"1368","JAPANESE CRUSHERS BUY CANADIAN RAPESEED","{}","0","Neutral"
"1369","CAREPLUS &lt;CPLS> SEEKS APPROVAL IN ACQUISITION","{approval=1}","1","Positive"
"1370","WALL STREET CLOSE SHARPLY LOWER","{sharply=-1}","-1","Negative"
"1371","N.Y. PHYSICAL COFFEE MARKET SEES LIGHT BUSINESS","{}","0","Neutral"
"1372","SOUTHERN UNION &lt;SUG> TO SELL NOTES, DEBENTURES","{}","0","Neutral"
"1373","CANADA STOCKS CLOSE LOWER ON PROFIT TAKING","{}","0","Neutral"
"1374","U.S. ENERGY FUTURES SETTLE WITH MODEST GAINS","{gains=1, modest=1}","2","Positive"
"1375","U.S. FEB CONSUMER CREDIT ROSE 1.77 BILLION DLRS","{}","0","Neutral"
"1376","YEUTTER OPPOSES U.S. RETALIATORY POWER TRANSFER","{retaliatory=-1}","-1","Negative"
"1377","GULF EDIBLE OIL PRICES - April 7","{}","0","Neutral"
"1378","TEXACO &lt;TX> FILES TO ENJOIN 10.3 BILLION DLR BOND","{enjoin=-1}","-1","Negative"
"1379","MOODY'S AFFIRMS UNITED TECHNOLOGIES &lt;UTX> DEBT","{moody=-1, debt=-1}","-2","Negative"
"1380","YEUTTER CALLS TEXTILE BILL "PURE PROTECTIONISM"","{pure=1}","1","Positive"
"1381","GROUP TO BUY MORE INTERMEDICS &lt;ITM> SHARES","{}","0","Neutral"
"1382","SEAGATE TECHNOLOGY &lt;SGAT> 3RD QTR MARCH 3 NET","{}","0","Neutral"
"1383","GROUP RAISES TEXSTYRENE &lt;FOAM> STAKE TO 11.7 PCT","{}","0","Neutral"
"1384","ENRO HOLDING BUYS ENRO SHIRT AND FOXCROFT","{}","0","Neutral"
"1385","NEBRASKA FEEDLOT CATTLE UP 0.50/1.00 DLR - USDA","{}","0","Neutral"
"1386","SPARTECH &lt;SPTN> REVERSE STOCK SPLIT APPROVED","{split=-1}","-1","Negative"
"1387","PEOPLE RIDESHARING SYSTEMS &lt;RIDE> 1ST QTR NET","{}","0","Neutral"
"1388","SUPERMARKETS GENERAL &lt;SGL> AFFIRMED BY S/P","{}","0","Neutral"
"1389","ITT CORP TO REDEEM THREE SERIES OF PREFERRED STOCK","{redeem=1}","1","Positive"
"1390","GAO FARM CREDIT PLAN SUPPORTED BY KEY LAWMAKER","{supported=1}","1","Positive"
"1391","BRAZIL'S DEBT CRISIS BECOMING POLITICAL CRISIS","{crisis=-1, debt=-1}","-2","Negative"
"1392","WALL STREET STOCKS CLOSING AVERAGES","{}","0","Neutral"
"1393","AMEX STOCK PRICES CLOSE LOWER","{}","0","Neutral"
"1394","BRAZIL SETS UP SPECIAL DEBT COMMISSION","{debt=-1}","-1","Negative"
"1395","DESJARDINS GROUP LOWERS VISA INTEREST RATE","{}","0","Neutral"
"1396","SEEQ TECHNOLOGY INC &lt;SEEQ> 2ND QTR MARCH 31","{}","0","Neutral"
"1397","TX/W OKLA FEEDLOT CATTLE STDY/UP 0.50 DLR-USDA","{}","0","Neutral"
"1398","N.Y. OILSEEDS REPORT","{}","0","Neutral"
